"ID","T_EV_2","T_EV_3","T_EV_4","T_L6_2","T_L6_3","T_L6_4","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foldChange","log10padj"
"WBGene00007807",462.837608575538,402.050035207025,326.767155738869,902.542574459046,846.838368105624,791.951994287459,622.164622728927,1.091475681283,0.242842486347194,19.8040181606689,8.58021126316891e-06,0.000210291557650278,2.13091889145265,3.67717816211869
"WBGene00007835",22.0398861226447,18.0696645036865,4.65148976140739,68.1331159150456,59.1677462431877,90.1552493496885,43.7028586492767,2.264447165661,0.54680052897493,16.4870496522229,4.89835099702105e-05,0.000864822472616472,4.80470270454405,3.0630730336633
"WBGene00007853",4.59164294221764,10.1641862833237,8.14010708246293,71.6724985599831,25.8858889813946,31.8194997704783,25.37897060331,2.51463776114721,0.652636140950817,14.3741527201221,0.000149845121327534,0.0020870923770738,5.71454154407026,2.6804583281432
"WBGene00007872",0,0,0,321.198975028072,440.984608718758,324.382122660154,181.094284401164,10.853031676148,1.22189468322118,232.455960736974,1.73680313015551e-52,9.56341696901296e-49,1849.64370355256,48.0193869083884
"WBGene00007873",5.50997153066117,1.12935403148041,12.7915968438703,259.259778741667,361.477949704475,295.214247870548,155.897149787117,5.57591697047364,0.520537304816487,110.310511628017,8.37831762327613e-26,5.32313187764994e-23,47.6999870840752,22.2738327742882
"WBGene00007885",88.1595444905787,55.3383475425399,47.6777700544258,276.07184630512,286.593770865441,304.052997806792,176.31571284415,2.17258421892201,0.326729119090355,41.8969672725079,9.62117472259952e-11,8.8295658468123e-09,4.50830218000279,8.05406065032608
"WBGene00007894",41.3247864799588,25.9751427240494,30.234683449148,131.842003523919,73.0351867689348,83.0842494006933,64.249342057784,1.55576840464185,0.415910302504791,13.7026624624881,0.000214150673693606,0.00272749034598664,2.93990269328792,2.56423677793198
"WBGene00007898",256.213676175744,153.592148281335,181.408100694888,634.434339105035,423.419184052812,460.498871678311,351.594386664688,1.35870094057496,0.319876362018149,17.510977199021,2.85653642294689e-05,0.000559752374503673,2.56454154097039,3.25200405544137
"WBGene00007903",226.827161345552,66.631887857344,102.332774750963,1871.44857351067,583.356998116429,478.176371550799,554.795627855292,2.88738402320574,0.601004062075567,20.1472584339127,7.17029466703901e-06,0.000181110240985959,7.39927553601387,3.74205699155263
"WBGene00007908",42.2431150684023,29.3632048184906,15.117341724574,102.642096703186,77.6576669441839,76.0132494516981,57.1727791184224,1.55183111140384,0.452749403385258,11.5051738421406,0.000694027390922994,0.00671231760577104,2.93189027356692,2.17312750224336
"WBGene00007926",202.032289457576,115.194111211002,105.821392072018,493.743878968772,305.083691566437,325.265997653778,257.856893488264,1.40664721671445,0.372527684356787,13.8151230848395,0.000201706111049845,0.00261537146658743,2.65120314066098,2.58246661867745
"WBGene00007932",44.9981008337329,55.3383475425399,55.8178771368887,153.078299393544,184.899207009962,240.413998265836,122.424305030417,1.8925508690485,0.328463782007201,32.0133710336785,1.53115050437992e-08,8.6939599578661e-07,3.71291134855062,6.06078236438878
"WBGene00007938",101.934473317232,79.0547822036285,65.1208566597035,883.07596991189,260.707881884046,149.374873922523,256.544806316504,2.39229479206598,0.598115553645269,14.5582340568094,0.000135893477360728,0.00193020150689756,5.24991764696843,2.71439734966297
"WBGene00007946",4.59164294221764,3.38806209444122,6.97723464211109,85.8300291397328,21.2634088061456,12.3742499107416,22.4041045892317,3.00283771953457,0.859209105682542,11.4325754622893,0.000721675831971881,0.00692561760962025,8.0157511441925,2.15954149121804
"WBGene00007948",56.9363724834988,27.1044967555298,22.0945763666851,241.56286551698,118.335492486375,108.716624215801,95.7917379708116,2.13292469798377,0.506519937804452,16.7172423434598,4.33848968887131e-05,0.00078755506780731,4.38605741644227,3.10371906952731
"WBGene00007977",357.229820904533,132.134421683208,159.313524328203,1083.93593501209,493.680882716598,540.047621104506,461.057034291523,1.70499177908173,0.477814336440797,12.0954731809889,0.000505443864358505,0.00528444759198617,3.26027075153613,2.27700040481655
"WBGene00007986",171.72744603894,66.631887857344,90.7040503474441,391.101782265587,209.860599956306,319.078872698407,208.184106527338,1.47953055074958,0.433803634396969,11.2311179740097,0.000804371767119762,0.00751125902829358,2.78857978837182,2.12428726097029
"WBGene00007987",340.699906312549,144.557316029492,229.085870749314,1106.05707654295,546.377156714437,625.783495486073,498.760136972469,1.67181860172813,0.419099424835535,15.150540260114,9.92699031335452e-05,0.00151977713611032,3.18615974592733,2.81822009340642
"WBGene00007988",46.8347580106199,46.3035152906967,38.374790531611,115.029935960467,82.2801471194329,89.2713743560641,69.6824202114819,1.12184369198745,0.340812470222784,10.7509609029673,0.001042251890312,0.00907588770483076,2.17624908604004,2.04211088624171
"WBGene00007996",36.7331435377411,29.3632048184906,17.4430866052777,301.732370480916,72.110690733885,65.4067495282054,87.1315409507527,2.39035481559326,0.644077064709604,12.6972038441935,0.000366202751875346,0.00413769032710592,5.24286288358513,2.38324201590849
"WBGene00007999",394.881293030717,150.204086186894,133.730330640462,2847.43333785217,767.331709091341,586.009120772975,813.264979595759,2.62832975918323,0.631507703525436,15.3981047760226,8.70755833685965e-05,0.00137646082456062,6.18309751646809,2.86123614454618
"WBGene00008032",1388.51282572661,1064.98085168602,1302.41713319407,2820.88796801514,2392.5957387089,2864.63885433667,1972.3388952779,1.10465752348225,0.227776245470621,22.9939506124236,1.62511969735433e-06,5.12315883217484e-05,2.15047822553302,4.29046217957793
"WBGene00008043",15.61158600354,12.4228943462845,6.97723464211109,73.4421898824518,25.8858889813946,48.6131246493418,30.4921530841873,2.0678224397888,0.591498735123993,11.8987892664014,0.000561704426783238,0.00571038432420162,4.19253387269838,2.24333466158547
"WBGene00008044",3.67331435377411,1.12935403148041,2.3257448807037,23.8908328533277,14.7919365607969,13.258124904366,9.84488459740813,2.83319076892304,0.865495556011829,11.2798364701793,0.000783534581596678,0.00737084723997467,7.12648548443548,2.13248258941395
"WBGene00008063",184.584046277149,81.3134902665893,153.499162126444,592.84659302702,286.593770865441,411.885747028969,285.120468265269,1.62083563302425,0.414789756577774,14.6153207105922,0.000131838359474999,0.00188394278561203,3.07553124574886,2.72493229064627
"WBGene00008092",26.6315290648623,15.8109564407257,15.117341724574,141.575305797497,61.0167383132873,61.8712495537078,53.6705201491091,2.19002935097136,0.521260513885971,16.8857087279064,3.96993615151417e-05,0.000733550059137166,4.56314769768411,3.13457024355865
"WBGene00008093",16.5299145919835,16.9403104722061,3.48861732105554,142.460151458732,52.6962739978391,39.7743747130979,45.314940425819,2.65868447034753,0.69065761074642,13.7321841362175,0.000210810887002826,0.00269534446006167,6.31456989252991,2.56938572489487
"WBGene00008099",94.5878446096834,82.4428442980697,75.5867086228701,185.817588859215,212.634088061456,200.639623552738,141.951449667339,1.24268856955618,0.269726933503562,20.9337813854954,4.75435974916488e-06,0.000127702875929194,2.36639116228759,3.89379932210921
"WBGene00008105",13.7749288266529,5.64677015740204,9.30297952281478,40.7029004167805,84.1291391895325,145.839373948025,49.899348676868,3.2215537507785,0.615814946643895,25.3782551647635,4.71199718914935e-07,1.76502225776776e-05,9.32790923682159,4.75324981358224
"WBGene00008155",14.6932574150965,6.77612418888244,12.7915968438703,76.9815725273892,28.6593770865441,45.9614996684686,30.9772379550419,2.13785615406846,0.584622661539657,13.0083791828177,0.000310100234778124,0.00361506406372606,4.40107560017497,2.44188400202749
"WBGene00008186",39.4881293030717,10.1641862833237,19.7688314859814,156.617682038481,75.8086748740843,67.1744995154542,61.5036672500661,2.09741062879881,0.577332527945369,12.524827638806,0.000401579942237518,0.00445214702404131,4.27940620931822,2.35143050231677
"WBGene00008229",433.451093745345,477.716755316212,367.467691151184,697.258381052675,1011.39866234449,971.378617993212,659.77853360052,1.06741486966888,0.266709898208311,15.700508239045,7.42042287483224e-05,0.00120528972929551,2.09567481183873,2.91890854420136
"WBGene00008230",151.524217093182,94.8657386443542,74.4238361825183,468.083354792976,231.124008762452,228.923623348719,208.157463137367,1.52945277173949,0.428195115525341,12.2893107419428,0.000455559948094755,0.00489615795873601,2.88676320599055,2.31014457952654
"WBGene00008296",361.82146384675,239.423054673846,168.616503851018,1901.53332599264,1476.42016797454,2246.81023379322,1065.77079168867,2.8671278722912,0.351667560905207,58.2858671270348,2.26666587533607e-14,3.37324807159248e-12,7.29611198141007,11.471951719243
"WBGene00008368",94.5878446096834,67.7612418888244,62.7951117789998,157.502527699716,136.825413187372,177.658873718504,116.188502147183,1.06304386679706,0.316770953314038,11.1387452482841,0.000845430594972767,0.00774150110773566,2.08933505339079,2.11117481973093
"WBGene00008423",91.8328588443528,50.8209314166183,69.7723464211109,244.217402500683,140.523397327571,180.310498699377,129.579572534952,1.40758754274132,0.372890006180961,13.8875553189625,0.00019407929089932,0.00254242331987776,2.65293171660336,2.59475213663772
"WBGene00008448",845.78062995649,1101.1201806934,744.238361825183,8914.82003693616,2608.00331487551,1446.90336456314,2610.14431480831,2.26888097983808,0.58077423635559,13.9172477057511,0.00019103737813926,0.00251618070047995,4.81949164279647,2.59925817308237
"WBGene00008449",64.283001191047,71.1493039832657,79.0753259439256,1844.90320367364,538.056692398988,341.175747539017,489.773879121647,3.66742313780572,0.572691733109571,33.6875731422568,6.4712770498906e-09,4.0801154804253e-07,12.7058689388705,6.38932754480185
"WBGene00008477",3.67331435377411,5.64677015740204,5.81436220175924,171.660058279466,77.6576669441839,114.019874177547,63.0786743523553,4.60417830492462,0.577958115923295,65.152317009944,6.93268863417231e-16,1.39659857985235e-13,24.3218034862078,12.8549284039122
"WBGene00008483",24.7948718879753,13.5522483777649,17.4430866052777,207.938730390074,148.843861643019,274.885123017187,114.576320320216,3.48890340641605,0.418971005460901,64.0518285051235,1.21188763405483e-15,2.22435242521687e-13,11.227022093934,12.6527964022513
"WBGene00008485",60.6096868372729,47.4328693221771,80.2381983842775,126.532929556513,391.061822826069,354.433872443383,176.718229894949,2.21209876523073,0.472481634825145,20.3490999484742,6.45234306822859e-06,0.000164739188785268,4.63348841716897,3.78320307691582
"WBGene00008487",42.2431150684023,15.8109564407257,18.6059590456296,151.308608071075,82.2801471194329,67.1744995154542,62.9038808767867,1.95966621920189,0.531368311989434,13.0246350769421,0.000307419977476639,0.00359625383218968,3.88971976301141,2.44414966231456
"WBGene00008490",17.448243180427,7.90547822036285,26.7460661280925,92.9087944296077,46.2248017524904,70.7099994899517,43.6572305334887,2.01242994180994,0.536831243835307,13.5454765966899,0.000232851939552853,0.00292030057862439,4.03461200707566,2.5345724454969
"WBGene00008492",246.112061702866,171.661812785022,111.635754273777,527.368014095678,592.601958466927,592.196245728346,373.595974508769,1.69029511354406,0.339519293005773,23.6674275421223,1.14504246309005e-06,3.82120332278476e-05,3.22722712166254,4.41779985327883
"WBGene00008495",139.585945443416,115.194111211002,81.4010708246293,547.719464304068,292.140747075739,306.704622787666,247.124326941087,1.76764681325493,0.376781097062847,20.9682128099339,4.66967262127517e-06,0.000126043009854321,3.40498115416694,3.89948123460375
"WBGene00008496",98.2611589634575,42.9154531962555,43.0262802930184,624.701036831457,175.654246659464,97.2262492986836,180.297404207056,2.28149018470217,0.659550499461622,10.9892621542887,0.000916412874513516,0.00824522019285881,4.86179878109292,2.08379774180641
"WBGene00008497",9.18328588443528,1.12935403148041,9.30297952281478,179.623669230575,55.4697621029885,51.264749630215,50.9956334004181,3.85653363313783,0.740530990214008,24.176139822693,8.79147444048455e-07,3.07682979411789e-05,14.4854603887468,4.51189652764592
"WBGene00008559",42.2431150684023,49.6915773851379,62.7951117789998,425.610763053727,110.015028170927,121.090874126542,135.241078263956,2.08754992752341,0.557993136163209,13.0701246215923,0.000300043170367347,0.00354029509378443,4.2502565530629,2.45096053677056
"WBGene00008572",737.417856520153,918.164827593571,788.427514558553,2528.00405414656,1760.24045073483,1662.56886300749,1399.13726109353,1.28406845655934,0.26997312407449,21.9449360073387,2.80586299904069e-06,8.20354882852267e-05,2.43524758822978,4.08599823258829
"WBGene00008577",19.2849003573141,33.8806209444122,9.30297952281478,46.896820045421,110.015028170927,69.8261244963273,48.2010789228694,1.85907383925599,0.562889093284216,10.4895146723863,0.00120053902771176,0.00998072682373955,3.62774698441221,2.00083783105274
"WBGene00008584",79.894587194587,80.1841362351089,80.2381983842775,612.313197574176,270.877338269594,239.530123272212,227.172930154992,2.22412783696462,0.421508530940371,25.8272847833092,3.73372918840036e-07,1.43155947616907e-05,4.67228357037066,4.84419060388726
"WBGene00008599",51.4264009528376,64.3731797943832,37.2119180912591,137.151077491326,109.090532135877,134.348999030908,88.9336845827652,1.31379191424331,0.343629416979299,14.3855188062919,0.0001489433362177,0.00207803629305759,2.48594075463161,2.68234687172735
"WBGene00008602",73.4662870754823,141.169253935051,51.1663873754813,2430.67103141078,718.333419233701,680.583745090786,682.565020686881,3.84929684601266,0.568913372126347,36.8934369581468,1.24765225780094e-09,8.92206391628298e-08,14.4129809582921,7.04953466986491
"WBGene00008605",129.484330970537,138.91054587209,88.3783054667404,1659.08561481442,532.509716188689,245.717248227582,465.680960256677,2.77182593718443,0.602578508706231,18.6484094236087,1.57178345311477e-05,0.000340738725223135,6.829717652131,3.46757850571893
"WBGene00008607",742.927828050814,660.672108416038,758.192831109405,2243.96859689033,1386.74405257471,1320.50924047485,1185.50244291936,1.19553457904949,0.29466514295051,16.0320077984364,6.22806340943846e-05,0.00104767188859994,2.29029681505936,2.97977470903347
"WBGene00008640",31.22317200708,11.2935403148041,10.4658519631666,282.26576593376,49.9227858926896,45.0776246748442,71.7081234643908,2.82172235119743,0.771238385967711,12.0129886648786,0.000528310710916865,0.00545060707004,7.07005947412942,2.26355512479017
"WBGene00008652",925.675217151077,355.746519916328,394.213757279276,6789.42075865123,2039.43825331988,1742.11761243369,2041.10201979191,2.65680366872844,0.575133753107998,18.895801504392,1.38056176528867e-05,0.000309436903674403,6.3063431260945,3.5094278932662
"WBGene00008655",121.219373674546,62.1144717314224,33.7233007702036,814.05800833561,211.709592026406,197.10412357824,239.988145019405,2.4906194912614,0.63547740250483,13.885881808012,0.000194252183417601,0.00254267180497254,5.62019228771101,2.59470969270976
"WBGene00008662",19.2849003573141,4.51741612592163,9.30297952281478,118.569318605404,31.4328651916935,60.103499566459,40.5351632282678,2.64753992982241,0.680319582958779,14.1680559456347,0.000167184895392401,0.00228430710255341,6.26597897914846,2.64124550989266
"WBGene00008676",1.83665717688706,0,0,113.260244637998,27.7348810514942,22.0968748406099,27.4881096178315,6.31220350427987,1.29760145880327,29.9120186564502,4.52101707896923e-08,2.29642159981008e-06,79.462567531208,5.638948376874
"WBGene00008698",0,2.25870806296081,0,21.2362958696246,141.447893362621,71.5938744835761,39.4227952964637,6.76802519111729,1.25294518973936,37.0577172362445,1.14683789239584e-09,8.27275770501613e-08,108.987977630886,7.08234969523209
"WBGene00008709",24.7948718879753,10.1641862833237,13.9544692842222,72.5573442212174,97.9965797152797,138.76837399903,59.7059708985081,2.64374517870384,0.486781263116024,28.0951697688956,1.15493752157326e-07,5.15632781591045e-06,6.24951909968467,5.28765947996966
"WBGene00008712",25.7132004764188,20.3283725666473,6.97723464211109,271.647617998948,85.0536352245824,41.5421247003466,75.2103642681757,2.90133043455351,0.720486778202949,14.5179909425045,0.000138827375663157,0.0019639611350074,7.47115055404478,2.70686711075418
"WBGene00008735",311.313391482356,213.447911949797,310.486941573943,696.37353539144,469.643985805303,517.066871270272,419.722106245519,1.01035165679366,0.296961639735254,11.37779455671,0.00074327315470556,0.0070753679033817,2.01440205060515,2.15025097287019
"WBGene00008743",406.819564680483,247.328532894209,237.225977831777,1489.19524785743,643.449240394667,756.596994542484,630.102593033507,1.69552024753762,0.409560933123649,16.2850559131633,5.44920156523851e-05,0.000943557239582547,3.23893664245585,3.02523174883152
"WBGene00008797",11.9382716497659,2.25870806296081,4.65148976140739,46.0119743841867,23.1124008762452,53.9163746110882,23.6482032242757,2.671944149688,0.700998433648299,14.1268469947952,0.000170887363680263,0.00232145424394265,6.37287405570969,2.63423987189402
"WBGene00008810",9.18328588443528,7.90547822036285,3.48861732105554,30.9695981432026,26.8103850164444,34.4711247513515,18.8047482228087,2.14552702826698,0.595807936353952,13.1143750554438,0.000293038545317762,0.00348308041966981,4.42453863814652,2.45803649814709
"WBGene00008816",0.918328588443528,2.25870806296081,0,12.387839257281,10.1694563855479,14.1419998979903,6.6460553653706,3.5304360763606,1.1449964061064,10.8534356881758,0.000986126293100923,0.00869718111891839,11.5549256871466,2.06062148564251
"WBGene00008850",10.1016144728788,3.38806209444122,5.81436220175924,111.490553315529,383.66585454567,302.285247819544,136.124282408304,5.3416895573998,0.613075589136481,65.6885096689568,5.28128775641421e-16,1.07705669689144e-13,40.5516737591797,12.967761434586
"WBGene00008851",186.420703454036,114.064757179521,73.2609637421664,2005.06026835706,604.620406922574,417.188996990715,566.769349441012,3.01593587593514,0.591390552692478,22.4702570860982,2.13422786112169e-06,6.45701649045224e-05,8.08885711003333,4.18996810445628
"WBGene00008891",3.67331435377411,4.51741612592163,1.16287244035185,219.441723986121,85.9781312596321,158.213623858767,78.831180337428,5.61351326835917,0.670225116427896,75.4660122461455,3.71751231804973e-18,1.02349309969772e-15,48.959376096655,14.9899150809676
"WBGene00008900",167.135803096722,126.487651525806,136.056075521166,275.187000643886,285.669274830391,305.820747794041,216.059425568669,1.00970428069396,0.25507455035538,15.4794144826463,8.34087062285407e-05,0.00132356236137297,2.01349833695631,2.87825559152763
"WBGene00008905",6.4283001191047,13.5522483777649,4.65148976140739,496.398415952475,163.635798203816,151.142623909772,139.30147938739,5.04721882763968,0.627408800854125,53.7708697491062,2.25288360319789e-13,2.97723073929808e-11,33.0646752676138,10.5261875056554
"WBGene00008922",376.514721261847,494.657065788418,404.679609242443,1167.99627282935,1703.8461925968,1879.11823644547,1004.46868302739,1.89717570010078,0.284849717189985,41.6808713805021,1.07455186487634e-10,9.75303420653423e-09,3.72483288430644,8.01086025259309
"WBGene00008944",768.641028527233,520.632208512468,487.243552507424,2151.94464812196,3743.28444591667,5021.2938387802,2115.50662039433,2.61884351346058,0.375581269016014,43.253664218858,4.80836410116703e-11,4.72793848733204e-09,6.14257476862172,8.32532818246226
"WBGene00008945",49.5897437759505,50.8209314166183,46.5148976140739,140.690460136263,97.0720836802299,89.2713743560641,78.9932484965333,1.15413014110138,0.346921770682412,10.9411201802521,0.00094053288579616,0.00842095541488713,2.22550098774367,2.07463863203074
"WBGene00008950",159.789174389174,54.2089935110595,90.7040503474441,558.33761223888,225.577032552153,307.58849778129,232.70089347,1.83763191901203,0.490426912354219,13.2799437432789,0.000268260546693517,0.00323932454008056,3.57422862477295,2.4895455388977
"WBGene00008985",44.0797722452894,44.0448072277359,46.5148976140739,230.059871920933,313.404155881885,349.130622481637,171.205687895259,2.72951842646888,0.312545188970452,71.4648598510399,2.82240172443935e-17,6.47545195639079e-15,6.63234211232215,14.1887299144565
"WBGene00008988",5.50997153066117,5.64677015740204,8.14010708246293,23.8908328533277,36.9798414019923,39.7743747130979,19.990316289824,2.39177825795909,0.595174376264493,16.3516289463939,5.26109234340463e-05,0.00091966121080107,5.24803833356367,3.03637213067326
"WBGene00009028",166.217474508279,65.5025338258636,129.078840879055,440.653139294711,246.840441358299,336.756372570895,230.84146707285,1.50295245026536,0.414051587946973,12.7017230847183,0.000365318798229767,0.00413052787676764,2.83422137847521,2.38399444245559
"WBGene00009038",0,0,0,31.8544438044369,15.7164325958467,33.5872497577271,13.5263543596685,7.11113952274557,1.36075770373716,34.4307466222032,4.41690416814174e-09,2.84466085400049e-07,138.250369177354,6.54596950361543
"WBGene00009039",40.4064578915152,23.7164346610886,29.0718110087962,143.344997119966,75.8086748740843,67.1744995154542,63.2538125118174,1.61338760373468,0.458891367759247,12.0349743667034,0.000522115523717682,0.00540741463090432,3.05969448255999,2.26701032822171
"WBGene00009047",24.7948718879753,14.6816024092453,5.81436220175924,102.642096703186,52.6962739978391,56.5679995919614,42.8662011319943,2.20806023413913,0.577795550979623,13.9996841279731,0.000182841346713625,0.00243759362724538,4.62053604675935,2.61303869418733
"WBGene00009061",2.75498576533059,9.03483225184326,2.3257448807037,38.0483634330774,28.6593770865441,45.0776246748442,20.9834880153905,3.00410023027605,0.677359217966753,19.8141523380547,8.53484023046308e-06,0.000209802121677112,8.02276884436367,3.67819012420727
"WBGene00009079",94.5878446096834,39.5273911018143,43.0262802930184,317.659592383135,148.843861643019,144.955498954401,131.433411497512,1.78137064966269,0.491582892689271,12.5269821430167,0.000401117148796331,0.00445000280790235,3.43752605756304,2.35163971498399
"WBGene00009094",101.016144728788,56.4677015740204,53.492132256185,822.021619286719,210.785095991356,102.52949926043,224.38536551625,2.42596605779999,0.671085444126364,11.8584876762972,0.000573991376640055,0.00578127821251411,5.37388727027324,2.23797613056393
"WBGene00009115",126.729345205207,86.9602604239914,86.0525605860367,368.980640734728,194.14416736046,237.762373284963,183.438224599231,1.41509348790198,0.363611581046236,14.7090539262176,0.000125442537014786,0.00181452300258077,2.66677015762486,2.74123752190786
"WBGene00009143",179.074074746488,100.512508801756,98.8441574299071,564.531531867521,263.481369989195,317.311122711158,253.959127591004,1.59488447068962,0.413450983465677,14.2759948996131,0.000157865347088717,0.00218224072682721,3.02070326709969,2.66109734331406
"WBGene00009193",62.4463440141599,36.139329007373,47.6777700544258,348.629190526337,128.504948871923,137.000624011781,126.733034414333,2.06686760929077,0.486050255875765,17.0097545917159,3.71882734505592e-05,0.000692573944903931,4.18976001220613,3.15953385092877
"WBGene00009205",56.9363724834988,37.2686830388534,18.6059590456296,376.944251685837,120.184484556475,85.7358743815665,115.945937531977,2.36391311723637,0.624509409915412,13.1790546440982,0.000283095533189587,0.00339119297516954,5.14764697548075,2.46964749607662
"WBGene00009213",7.34662870754823,12.4228943462845,8.14010708246293,110.605707654295,44.3758096823908,69.8261244963273,42.1195453282181,3.01851148007382,0.553413291999179,28.6402962169341,8.71496154189296e-08,4.02129747794776e-06,8.10331082425809,5.395633798508
"WBGene00009215",216.725546872673,372.686830388534,324.441410858166,1237.89908006687,780.274653582038,1013.80461768718,657.638689909244,1.73161223956742,0.320448701019476,27.7164639019591,1.40462179311357e-07,6.12214970987946e-06,3.32098737784828,5.21309605445454
"WBGene00009218",400.391264561378,330.900731223759,280.252258124795,1775.00039643612,692.447530252306,559.492870964243,673.080841927101,1.5809153957414,0.45765817309243,11.4010715908339,0.000734017532360769,0.00700880671506795,2.99159607480374,2.15435591658043
"WBGene00009226",2.75498576533059,16.9403104722061,2.3257448807037,252.181013451792,118.335492486375,91.0391243433129,80.5961118999535,4.40703431176999,0.712524488842067,32.5833753667062,1.14187306114143e-08,6.66523006960963e-07,21.2153167249184,6.17618485506671
"WBGene00009241",146.932574150965,101.641862833237,113.961499154481,376.059406024602,306.932683636536,307.58849778129,225.519420596852,1.44702636798184,0.279937249380455,26.0044109230443,3.40638196428133e-07,1.33658013463096e-05,2.72645504523478,4.87400499801127
"WBGene00009261",62.4463440141599,28.2338507870102,13.9544692842222,377.829097347071,107.241540065778,76.8971244453225,111.100404323927,2.41810028365969,0.693549186681347,11.121870056488,0.000853157243409557,0.00780360160790835,5.34466781564863,2.10770491045941
"WBGene00009306",742.009499462371,912.518057436169,1107.05456321496,5918.73262799663,3365.1655675813,2856.68397939405,2483.69404918091,2.13655696838529,0.352355922004575,33.8834159372418,5.85153662699134e-09,3.71775129004884e-07,4.3971140972252,6.42971966700421
"WBGene00009308",629.97341167226,300.408172373788,491.895042268832,2095.31452580296,1021.56811873004,1286.92199071712,971.013543594167,1.62996730175435,0.393036759379634,16.3871324492554,5.16345729334178e-05,0.000906430935480477,3.09505983769708,3.0426652809037
"WBGene00009313",149.687559916295,59.8557636684616,69.7723464211109,507.901409548522,208.936103921257,258.091498138324,209.040780268995,1.79948785232715,0.486480221586598,12.9823321011867,0.000314444066830429,0.00364256769984001,3.48096631265718,2.4385923677958
"WBGene00009328",20.2032289457576,14.6816024092453,13.9544692842222,428.26530003743,131.278436977073,137.000624011781,124.230610277585,3.8278076605102,0.559770126020888,40.2803411651688,2.20011755702933e-10,1.87397675529777e-08,14.1998881470574,7.72723580037915
"WBGene00009331",134.994302501199,35.0099749758926,53.492132256185,1053.85118253012,315.253147951985,256.323748151075,308.15408139441,2.8586312719328,0.636144121677802,17.7345808126801,2.53967609870367e-05,0.000504848489464332,7.25326858370377,3.29683893883635
"WBGene00009344",383.861349969395,166.01504262762,218.620018786147,883.960815573124,496.454370821747,640.809370377688,464.95349469262,1.39338446235321,0.396736687778477,11.9206399525252,0.000555154063789014,0.00566435452731978,2.6269422087708,2.24684957233097
"WBGene00009355",65.2013297794905,40.6567451332947,26.7460661280925,431.804682682367,106.317044030728,111.368249196674,130.349019491774,2.28793773638086,0.612107929272127,12.8920184099949,0.00032998636655178,0.00379071264886568,4.88357528150888,2.42127913557933
"WBGene00009393",245.193733114422,307.184296562671,255.831936877407,988.372603598779,912.477586594161,981.10124292308,615.026899945086,1.83510856038103,0.223070629743732,64.2985506469661,1.06924367570667e-15,2.01860426335108e-13,3.56798255227921,12.6949488138392
"WBGene00009394",7442.13488074635,8961.42423979703,7535.41341347997,25636.6333429431,17446.1646774249,19300.2943607823,14387.0108191956,1.38181374010073,0.251162941789212,29.1832011657253,6.58476475333947e-08,3.16202700466322e-06,2.60595783345561,5.50003442538226
"WBGene00009395",9.18328588443528,15.8109564407257,4.65148976140739,78.7512638498579,24.9613929463448,50.3808746365906,30.6232105865603,2.37842290283462,0.646931753544886,12.9489420096432,0.000320102345639718,0.00369279471816745,5.19968022902897,2.43264483403466
"WBGene00009396",831.087372541393,1128.22467744893,910.529120795497,1828.09113611019,2553.45804880757,2434.19173244159,1614.26368135753,1.24814677030681,0.259815208278114,22.4205182790477,2.19021652757017e-06,6.60222387206782e-05,2.37536097346103,4.18030975344477
"WBGene00009398",32.1415005955235,6.77612418888244,10.4658519631666,121.223855589107,40.6778255421916,72.4777494772005,47.2938178926786,2.22895709262699,0.660314132997203,10.7693234269392,0.00103196225217309,0.00899577015495902,4.68794970772822,2.04596164946898
"WBGene00009401",50.5080723643941,28.2338507870102,32.5604283298517,225.635643614761,98.9210757503295,112.252124190298,91.3518658394409,1.96642760745759,0.460761088011144,17.3742803519412,3.06951647901307e-05,0.000589597008335081,3.90799225319463,3.22944472879022
"WBGene00009412",39.4881293030717,27.1044967555298,24.4203212473888,241.56286551698,78.5821629792337,79.5487494261957,81.7844542047333,2.13012424235614,0.544009232802168,14.4450450718713,0.000144309006624097,0.00202191728619462,4.37755177586017,2.69423661476085
"WBGene00009416",179.074074746488,86.9602604239914,100.007029870259,463.659126486804,232.048504797502,268.697998061817,221.741165731143,1.39455703702755,0.417911383326464,10.7905777194737,0.00102018038056498,0.00891659243732957,2.62907816816204,2.04980108378586
"WBGene00009429",130.402659558981,93.7363846128738,50.0035149351295,750.349120726736,467.794993735203,254.555998163826,291.140445288792,2.42232978487113,0.487613231002847,22.4796275604486,2.12384179536294e-06,6.43738396653219e-05,5.36035959134441,4.19129058601272
"WBGene00009431",112.03608779011,65.5025338258636,68.609473980759,153.078299393544,348.535005213778,304.052997806792,175.302399668475,1.70674763301745,0.416860035118848,16.0437542567608,6.18954550886849e-05,0.00104438306701735,3.26424112924096,2.98114017817478
"WBGene00009432",119.382716497659,71.1493039832657,56.9807495772405,153.078299393544,285.669274830391,327.033747641027,168.882348653854,1.62488188451309,0.427388159693416,13.8881744159226,0.00019401537050291,0.00254242331987776,3.08416913518257,2.59475213663772
"WBGene00009449",58.7730296603858,37.2686830388534,22.0945763666851,137.151077491326,82.2801471194329,111.368249196674,74.8226271455595,1.47645844753405,0.448964819663909,10.5567734994169,0.00115763087666552,0.0097565839038968,2.78264804950714,2.01070221628656
